theta_deg	log10_I_minus_log10_R
0.53525	1.5610456E-002
0.53675	4.7576427E-003
0.53825	-1.1162996E-002
0.53975	-3.3021927E-002
0.54125	-5.9142113E-002
0.54275	-9.1524839E-002
0.54425	-1.2399197E-001
0.54575	-1.5187144E-001
0.54725	-1.7321014E-001
0.54875	-1.8602347E-001
0.55025	-1.8675518E-001
0.55175	-1.7498374E-001
0.55325	-1.5714884E-001
0.55475	-1.4071584E-001
0.55625	-1.1745572E-001
0.55775	-9.5218182E-002
0.55925	-7.5498104E-002
0.56075	-5.8787823E-002
0.56225	-4.0795565E-002
0.56375	-2.4514437E-002
0.56525	-1.3200045E-002
0.56675	-3.2289028E-003
0.56825	5.4433346E-003
0.56975	1.0714054E-002
0.57125	1.1387110E-002
0.57275	9.5958710E-003
0.57425	3.1092167E-003
0.57575	-9.4277859E-003
0.57725	-2.9081821E-002
0.57875	-5.3325653E-002
0.58025	-8.4054708E-002
0.58175	-1.2031674E-001
0.58325	-1.5680361E-001
0.58475	-1.8793678E-001
0.58625	-2.0987654E-001
0.58775	-2.1774840E-001
0.58925	-2.1781516E-001
0.59075	-2.0266986E-001
0.59225	-1.8119693E-001
0.59375	-1.5708709E-001
0.59525	-1.2881565E-001
0.59675	-1.0674095E-001
0.59825	-8.2846642E-002
0.59975	-6.2227964E-002
0.60125	-4.3647289E-002
0.60275	-2.7926445E-002
0.60425	-1.5299797E-002
0.60575	-4.8556328E-003
0.60725	2.7270317E-003
0.60875	7.3478222E-003
0.61025	7.6892376E-003
0.61175	6.9794655E-003
0.61325	-3.6478043E-004
0.61475	-1.0720730E-002
0.61625	-2.7624369E-002
0.61775	-5.1822186E-002
0.61925	-8.0314398E-002
0.62075	-1.2063432E-001
0.62225	-1.6407728E-001
0.62375	-2.0889950E-001
0.62525	-2.4899530E-001
0.62675	-2.6668167E-001
0.62825	-2.7120948E-001
0.62975	-2.5449133E-001
0.63125	-2.2700071E-001
0.63275	-1.9186020E-001
0.63425	-1.5654874E-001
0.63575	-1.2539983E-001
0.63725	-9.7171545E-002
0.63875	-7.5684547E-002
0.64025	-5.4584980E-002
0.64175	-3.5986185E-002
0.64325	-2.2496462E-002
0.64475	-8.0854893E-003
0.64625	2.9647350E-003
0.64775	1.0651827E-002
0.64925	1.4000177E-002
0.65075	1.6821146E-002
0.65225	1.8879175E-002
0.65375	9.0067387E-003
0.65525	-2.9954910E-003
0.65675	-1.9014835E-002
0.65825	-4.2791843E-002
0.65975	-7.9248190E-002
0.66125	-1.2466955E-001
0.66275	-1.7285323E-001
0.66425	-2.2331786E-001
0.66575	-2.6365542E-001
0.66725	-2.8095388E-001
0.66875	-2.8100753E-001
0.67025	-2.6532197E-001
0.67175	-2.3746657E-001
0.67325	-2.0818663E-001
0.67475	-1.7406178E-001
0.67625	-1.4189839E-001
0.67775	-1.1353421E-001
0.67925	-9.0106010E-002
0.68075	-6.4687252E-002
0.68225	-4.3275356E-002
0.68375	-2.8212309E-002
0.68525	-1.3626337E-002
