# specimen,CoC1,record_name,P2-01,instrument_id,Co(260914A),raw_file,XRR 1_Co(260914A).xrdml,role,"Co/C, baseline round 1",points,5302
two_theta_deg,intensity_counts
3.31450,126.0
3.31750,124.0
3.32050,114.0
3.32350,111.0
3.32650,103.0
3.32950,80.0
3.33250,106.0
3.33550,100.0
3.33850,84.0
3.34150,86.0
3.34450,88.0
3.34750,89.0
3.35050,59.0
3.35350,71.0
3.35650,77.0
3.35950,66.0
3.36250,74.0
3.36550,48.0
3.36850,61.0
3.37150,54.0
3.37450,65.0
3.37750,49.0
3.38050,60.0
3.38350,54.0
3.38650,52.0
3.38950,48.0
3.39250,48.0
3.39550,38.0
3.39850,47.0
3.40150,37.0
3.40450,25.0
3.40750,29.0
3.41050,32.0
3.41350,37.0
3.41650,31.0
3.41950,24.0
3.42250,28.0
3.42550,24.0
3.42850,22.0
3.43150,25.0
3.43450,15.0
3.43750,19.0
3.44050,19.0
3.44350,12.0
3.44650,20.0
3.44950,10.0
3.45250,14.0
3.45550,9.0
3.45850,14.0
3.46150,8.0
3.46450,14.0
3.46750,8.0
3.47050,9.0
3.47350,10.0
3.47650,9.0
3.47950,6.0
3.48250,9.0
3.48550,3.0
3.48850,3.0
3.49150,5.0
3.49450,10.0
3.49750,5.0
3.50050,5.0
3.50350,7.0
3.50650,5.0
3.50950,6.0
3.51250,5.0
3.51550,6.0
3.51850,11.0
3.52150,5.0
3.52450,5.0
3.52750,7.0
3.53050,4.0
3.53350,10.0
3.53650,9.0
3.53950,10.0
3.54250,13.0
3.54550,7.0
3.54850,6.0
3.55150,13.0
3.55450,10.0
3.55750,13.0
3.56050,20.0
3.56350,11.0
3.56650,13.0
3.56950,14.0
3.57250,18.0
3.57550,15.0
3.57850,14.0
3.58150,17.0
3.58450,17.0
3.58750,17.0
3.59050,20.0
3.59350,30.0
3.59650,35.0
3.59950,29.0
3.60250,22.0
3.60550,28.0
3.60850,24.0
3.61150,28.0
3.61450,32.0
3.61750,26.0
3.62050,27.0
3.62350,39.0
3.62650,38.0
3.62950,25.0
3.63250,27.0
3.63550,32.0
3.63850,37.0
3.64150,37.0
3.64450,45.0
3.64750,42.0
3.65050,43.0
3.65350,45.0
3.65650,35.0
3.65950,39.0
3.66250,42.0
3.66550,56.0
3.66850,49.0
3.67150,56.0
3.67450,46.0
3.67750,49.0
3.68050,43.0
3.68350,61.0
3.68650,44.0
3.68950,48.0
3.69250,47.0
3.69550,66.0
3.69850,59.0
3.70150,69.0
3.70450,62.0
3.70750,56.0
3.71050,59.0
3.71350,67.0
3.71650,49.0
3.71950,52.0
3.72250,56.0
3.72550,59.0
3.72850,51.0
3.73150,63.0
3.73450,54.0
3.73750,49.0
3.74050,77.0
3.74350,58.0
3.74650,67.0
3.74950,73.0
3.75250,57.0
3.75550,55.0
3.75850,63.0
3.76150,80.0
3.76450,69.0
3.76750,68.0
3.77050,84.0
3.77350,55.0
3.77650,59.0
3.77950,71.0
3.78250,65.0
3.78550,64.0
3.78850,69.0
3.79150,63.0
3.79450,76.0
3.79750,58.0
3.80050,61.0
3.80350,56.0
3.80650,67.0
3.80950,66.0
3.81250,63.0
3.81550,77.0
3.81850,75.0
3.82150,70.0
3.82450,62.0
3.82750,69.0
3.83050,64.0
3.83350,82.0
3.83650,55.0
3.83950,68.0
3.84250,51.0
3.84550,58.0
3.84850,64.0
3.85150,52.0
3.85450,62.0
3.85750,47.0
3.86050,52.0
3.86350,46.0
3.86650,45.0
3.86950,56.0
3.87250,55.0
3.87550,51.0
3.87850,51.0
3.88150,48.0
3.88450,54.0
3.88750,54.0
3.89050,62.0
3.89350,46.0
3.89650,54.0
3.89950,57.0
3.90250,53.0
3.90550,39.0
3.90850,44.0
3.91150,54.0
3.91450,48.0
3.91750,46.0
3.92050,43.0
3.92350,37.0
3.92650,38.0
3.92950,32.0
3.93250,49.0
3.93550,33.0
3.93850,34.0
3.94150,47.0
3.94450,31.0
3.94750,42.0
3.95050,32.0
3.95350,38.0
3.95650,35.0
3.95950,47.0
3.96250,42.0
3.96550,33.0
3.96850,42.0
3.97150,25.0
3.97450,28.0
3.97750,28.0
3.98050,28.0
3.98350,32.0
3.98650,29.0
3.98950,27.0
3.99250,31.0
3.99550,18.0
3.99850,25.0
4.00150,25.0
4.00450,30.0
4.00750,19.0
4.01050,22.0
4.01350,16.0
4.01650,25.0
4.01950,22.0
4.02250,20.0
4.02550,17.0
4.02850,17.0
4.03150,18.0
4.03450,15.0
4.03750,17.0
4.04050,17.0
4.04350,19.0
4.04650,17.0
4.04950,18.0
4.05250,6.0
4.05550,11.0
4.05850,12.0
4.06150,9.0
4.06450,16.0
4.06750,14.0
4.07050,8.0
4.07350,11.0
4.07650,8.0
4.07950,11.0
4.08250,6.0
4.08550,6.0
4.08850,11.0
4.09150,4.0
4.09450,11.0
4.09750,8.0
4.10050,9.0
4.10350,4.0
4.10650,7.0
4.10950,5.0
4.11250,6.0
4.11550,5.0
4.11850,2.0
4.12150,3.0
4.12450,4.0
4.12750,3.0
4.13050,3.0
4.13350,3.0
4.13650,4.0
4.13950,2.0
4.14250,2.0
4.14550,2.0
4.14850,2.0
4.15150,2.0
4.15450,4.0
4.15750,0.0
4.16050,1.0
4.16350,1.0
4.16650,0.0
4.16950,2.0
4.17250,0.0
4.17550,4.0
4.17850,1.0
4.18150,5.0
4.18450,3.0
4.18750,2.0
4.19050,2.0
4.19350,1.0
4.19650,1.0
4.19950,4.0
4.20250,3.0
4.20550,4.0
4.20850,1.0
4.21150,1.0
4.21450,1.0
4.21750,1.0
4.22050,5.0
4.22350,4.0
4.22650,3.0
4.22950,1.0
4.23250,2.0
4.23550,4.0
4.23850,2.0
4.24150,6.0
4.24450,4.0
4.24750,2.0
4.25050,1.0
4.25350,3.0
4.25650,6.0
