# specimen,CoC4,record_name,P2-04,instrument_id,Co-C(260916B),raw_file,XRR-1_Co-C(260916B).xrdml,role,"Co/C, qualification reference curve 1; baseline round 2",points,4899
two_theta_deg,intensity_counts
2.00650,1720.0
2.00950,1593.0
2.01250,1425.0
2.01550,1211.0
2.01850,1040.0
2.02150,1107.0
2.02450,1071.0
2.02750,1123.0
2.03050,1259.0
2.03350,1261.0
2.03650,1402.0
2.03950,1533.0
2.04250,1612.0
2.04550,1750.0
2.04850,1775.0
2.05150,1843.0
2.05450,1865.0
2.05750,1898.0
2.06050,1865.0
2.06350,1844.0
2.06650,1657.0
2.06950,1610.0
2.07250,1446.0
2.07550,1359.0
2.07850,1180.0
2.08150,1042.0
2.08450,944.0
2.08750,772.0
2.09050,737.0
2.09350,695.0
2.09650,636.0
2.09950,700.0
2.10250,673.0
2.10550,798.0
2.10850,752.0
2.11150,872.0
2.11450,976.0
2.11750,1063.0
2.12050,1102.0
2.12350,1172.0
2.12650,1148.0
2.12950,1170.0
2.13250,1184.0
2.13550,1137.0
2.13850,1161.0
2.14150,1124.0
2.14450,1034.0
2.14750,1035.0
2.15050,915.0
2.15350,799.0
2.15650,763.0
2.15950,665.0
2.16250,583.0
2.16550,541.0
2.16850,509.0
2.17150,459.0
2.17450,465.0
2.17750,457.0
2.18050,511.0
2.18350,549.0
2.18650,595.0
2.18950,580.0
2.19250,673.0
2.19550,748.0
2.19850,751.0
2.20150,811.0
2.20450,833.0
2.20750,815.0
2.21050,852.0
2.21350,818.0
2.21650,724.0
2.21950,717.0
2.22250,710.0
2.22550,636.0
2.22850,588.0
2.23150,504.0
2.23450,439.0
2.23750,436.0
2.24050,374.0
2.24350,339.0
2.24650,303.0
2.24950,320.0
2.25250,309.0
2.25550,335.0
2.25850,370.0
2.26150,400.0
2.26450,455.0
2.26750,471.0
2.27050,522.0
2.27350,554.0
2.27650,590.0
2.27950,585.0
2.28250,638.0
2.28550,597.0
2.28850,585.0
2.29150,612.0
2.29450,579.0
2.29750,496.0
2.30050,469.0
2.30350,497.0
2.30650,370.0
2.30950,398.0
2.31250,314.0
2.31550,290.0
2.31850,270.0
2.32150,250.0
2.32450,222.0
