# specimen,C1,record_name,P2-06,instrument_id,C(260917B)-XRR,raw_file,XRR 1_C(260917B)-XRR.xrdml,role,single carbon film on glass; baseline round 3,points,2891
two_theta_deg,intensity_counts
1.02850,1413.0
1.03150,1230.0
1.03450,1066.0
1.03750,1040.0
1.04050,970.0
1.04350,848.0
1.04650,763.0
1.04950,684.0
1.05250,622.0
1.05550,531.0
1.05850,480.0
1.06150,418.0
1.06450,361.0
1.06750,354.0
1.07050,307.0
1.07350,267.0
1.07650,224.0
1.07950,198.0
1.08250,189.0
1.08550,172.0
1.08850,170.0
1.09150,177.0
1.09450,174.0
1.09750,201.0
1.10050,216.0
1.10350,178.0
1.10650,213.0
1.10950,264.0
1.11250,302.0
1.11550,367.0
1.11850,332.0
1.12150,422.0
1.12450,400.0
1.12750,469.0
1.13050,517.0
1.13350,530.0
1.13650,608.0
1.13950,616.0
1.14250,717.0
1.14550,735.0
1.14850,768.0
1.15150,808.0
1.15450,884.0
1.15750,873.0
1.16050,946.0
1.16350,1021.0
1.16650,988.0
1.16950,1048.0
1.17250,1059.0
1.17550,1146.0
1.17850,1154.0
1.18150,1133.0
1.18450,1184.0
1.18750,1202.0
1.19050,1239.0
1.19350,1254.0
1.19650,1268.0
1.19950,1238.0
1.20250,1215.0
1.20550,1309.0
1.20850,1323.0
1.21150,1196.0
1.21450,1259.0
1.21750,1260.0
1.22050,1158.0
1.22350,1225.0
1.22650,1190.0
1.22950,1182.0
1.23250,1180.0
1.23550,1098.0
1.23850,1105.0
1.24150,1092.0
1.24450,991.0
1.24750,1014.0
1.25050,990.0
1.25350,945.0
1.25650,921.0
1.25950,874.0
1.26250,925.0
1.26550,816.0
1.26850,726.0
1.27150,733.0
1.27450,680.0
1.27750,618.0
1.28050,627.0
1.28350,579.0
1.28650,558.0
1.28950,523.0
1.29250,514.0
1.29550,453.0
1.29850,404.0
1.30150,357.0
1.30450,307.0
1.30750,274.0
1.31050,277.0
1.31350,225.0
1.31650,250.0
1.31950,221.0
1.32250,155.0
1.32550,168.0
1.32850,147.0
1.33150,147.0
1.33450,119.0
1.33750,105.0
1.34050,78.0
1.34350,113.0
1.34650,87.0
1.34950,75.0
1.35250,73.0
1.35550,60.0
1.35850,85.0
1.36150,76.0
1.36450,66.0
1.36750,85.0
1.37050,85.0
1.37350,69.0
1.37650,91.0
1.37950,105.0
1.38250,115.0
1.38550,125.0
1.38850,125.0
1.39150,138.0
1.39450,162.0
1.39750,185.0
1.40050,196.0
1.40350,206.0
1.40650,221.0
1.40950,229.0
1.41250,220.0
1.41550,281.0
1.41850,290.0
1.42150,325.0
1.42450,250.0
1.42750,329.0
1.43050,344.0
1.43350,348.0
1.43650,355.0
1.43950,376.0
1.44250,388.0
1.44550,428.0
1.44850,417.0
1.45150,405.0
1.45450,462.0
1.45750,470.0
1.46050,394.0
1.46350,428.0
1.46650,462.0
1.46950,444.0
1.47250,506.0
1.47550,425.0
1.47850,447.0
1.48150,456.0
1.48450,464.0
1.48750,469.0
1.49050,444.0
1.49350,416.0
1.49650,445.0
1.49950,435.0
1.50250,436.0
1.50550,429.0
1.50850,429.0
1.51150,399.0
1.51450,384.0
1.51750,414.0
1.52050,378.0
1.52350,374.0
1.52650,366.0
1.52950,338.0
1.53250,361.0
1.53550,335.0
1.53850,310.0
1.54150,325.0
1.54450,286.0
1.54750,273.0
1.55050,234.0
1.55350,223.0
1.55650,226.0
1.55950,218.0
1.56250,214.0
1.56550,186.0
1.56850,189.0
1.57150,177.0
1.57450,169.0
1.57750,151.0
1.58050,119.0
1.58350,129.0
1.58650,115.0
1.58950,105.0
1.59250,89.0
1.59550,69.0
1.59850,78.0
1.60150,78.0
1.60450,63.0
1.60750,62.0
1.61050,45.0
1.61350,46.0
1.61650,51.0
1.61950,38.0
1.62250,37.0
1.62550,32.0
1.62850,40.0
1.63150,24.0
1.63450,31.0
1.63750,38.0
1.64050,36.0
1.64350,39.0
1.64650,36.0
1.64950,40.0
1.65250,49.0
1.65550,40.0
1.65850,51.0
1.66150,53.0
1.66450,59.0
1.66750,69.0
1.67050,72.0
1.67350,91.0
1.67650,71.0
1.67950,91.0
1.68250,89.0
1.68550,107.0
1.68850,105.0
1.69150,118.0
1.69450,125.0
1.69750,134.0
1.70050,124.0
1.70350,143.0
1.70650,157.0
1.70950,136.0
1.71250,187.0
1.71550,163.0
1.71850,166.0
1.72150,190.0
1.72450,159.0
1.72750,169.0
1.73050,219.0
1.73350,168.0
1.73650,198.0
1.73950,207.0
1.74250,210.0
1.74550,190.0
1.74850,208.0
1.75150,209.0
1.75450,198.0
1.75750,170.0
1.76050,179.0
1.76350,204.0
1.76650,207.0
1.76950,184.0
1.77250,182.0
1.77550,188.0
1.77850,186.0
1.78150,217.0
1.78450,175.0
1.78750,191.0
1.79050,156.0
1.79350,157.0
1.79650,171.0
1.79950,183.0
1.80250,172.0
1.80550,157.0
1.80850,137.0
1.81150,153.0
1.81450,150.0
1.81750,128.0
1.82050,141.0
1.82350,124.0
1.82650,116.0
1.82950,118.0
1.83250,91.0
1.83550,109.0
1.83850,107.0
1.84150,91.0
1.84450,69.0
1.84750,49.0
1.85050,70.0
1.85350,62.0
1.85650,45.0
1.85950,51.0
1.86250,48.0
1.86550,49.0
1.86850,38.0
1.87150,38.0
1.87450,27.0
1.87750,37.0
1.88050,27.0
1.88350,23.0
1.88650,27.0
1.88950,26.0
1.89250,14.0
1.89550,13.0
1.89850,17.0
1.90150,20.0
1.90450,23.0
1.90750,24.0
1.91050,15.0
1.91350,20.0
1.91650,25.0
1.91950,15.0
1.92250,31.0
1.92550,25.0
1.92850,12.0
1.93150,25.0
1.93450,32.0
1.93750,33.0
1.94050,21.0
1.94350,32.0
1.94650,32.0
1.94950,27.0
1.95250,48.0
1.95550,37.0
1.95850,49.0
1.96150,63.0
1.96450,46.0
1.96750,46.0
1.97050,59.0
1.97350,55.0
1.97650,68.0
1.97950,67.0
1.98250,66.0
1.98550,81.0
1.98850,89.0
1.99150,64.0
1.99450,76.0
1.99750,75.0
2.00050,82.0
2.00350,97.0
2.00650,85.0
2.00950,88.0
2.01250,78.0
2.01550,91.0
2.01850,117.0
2.02150,95.0
2.02450,95.0
2.02750,91.0
2.03050,89.0
2.03350,94.0
2.03650,95.0
2.03950,88.0
2.04250,81.0
2.04550,100.0
2.04850,100.0
2.05150,88.0
2.05450,86.0
2.05750,81.0
2.06050,65.0
2.06350,69.0
2.06650,74.0
2.06950,71.0
2.07250,88.0
2.07550,73.0
2.07850,71.0
2.08150,64.0
2.08450,45.0
2.08750,53.0
2.09050,60.0
2.09350,66.0
2.09650,49.0
2.09950,51.0
2.10250,50.0
2.10550,42.0
2.10850,32.0
2.11150,36.0
2.11450,38.0
2.11750,33.0
2.12050,34.0
2.12350,28.0
2.12650,25.0
2.12950,26.0
2.13250,30.0
2.13550,19.0
2.13850,27.0
2.14150,19.0
2.14450,23.0
2.14750,17.0
2.15050,12.0
2.15350,14.0
2.15650,10.0
2.15950,13.0
2.16250,8.0
2.16550,7.0
2.16850,5.0
2.17150,10.0
2.17450,6.0
2.17750,7.0
2.18050,6.0
2.18350,8.0
2.18650,9.0
2.18950,12.0
