# specimen,CoC3,record_name,P2-03,instrument_id,Co-C(260916A)-XRR,raw_file,XRR-1_Co-C(260916A)-XRR.xrdml,role,"Co/C, baseline round 2",points,3585
two_theta_deg,intensity_counts
1.04050,1796.0
1.04350,1715.0
1.04650,1623.0
1.04950,1452.0
1.05250,1407.0
1.05550,1203.0
1.05850,1092.0
1.06150,1024.0
1.06450,887.0
1.06750,792.0
1.07050,694.0
1.07350,652.0
1.07650,603.0
1.07950,597.0
1.08250,587.0
1.08550,639.0
1.08850,691.0
1.09150,725.0
1.09450,938.0
1.09750,990.0
1.10050,1063.0
1.10350,1137.0
1.10650,1196.0
1.10950,1323.0
1.11250,1262.0
1.11550,1393.0
1.11850,1369.0
1.12150,1297.0
1.12450,1310.0
1.12750,1170.0
1.13050,1082.0
1.13350,1102.0
1.13650,919.0
1.13950,809.0
1.14250,764.0
1.14550,629.0
1.14850,570.0
1.15150,496.0
1.15450,457.0
1.15750,381.0
1.16050,338.0
1.16350,375.0
1.16650,387.0
1.16950,413.0
1.17250,472.0
1.17550,516.0
1.17850,606.0
1.18150,611.0
1.18450,708.0
1.18750,798.0
1.19050,833.0
1.19350,964.0
1.19650,999.0
1.19950,970.0
1.20250,1034.0
1.20550,1060.0
1.20850,970.0
1.21150,939.0
1.21450,843.0
1.21750,848.0
1.22050,777.0
1.22350,697.0
1.22650,570.0
1.22950,552.0
1.23250,454.0
1.23550,406.0
1.23850,346.0
1.24150,297.0
1.24450,234.0
1.24750,269.0
1.25050,250.0
1.25350,257.0
1.25650,282.0
1.25950,308.0
1.26250,394.0
1.26550,412.0
1.26850,522.0
1.27150,559.0
1.27450,610.0
1.27750,720.0
1.28050,735.0
1.28350,825.0
1.28650,776.0
1.28950,829.0
1.29250,796.0
1.29550,834.0
1.29850,729.0
1.30150,720.0
1.30450,671.0
1.30750,645.0
1.31050,591.0
1.31350,442.0
1.31650,404.0
1.31950,370.0
1.32250,308.0
1.32550,247.0
1.32850,195.0
1.33150,197.0
1.33450,169.0
1.33750,187.0
1.34050,174.0
1.34350,190.0
1.34650,237.0
1.34950,308.0
1.35250,322.0
1.35550,360.0
1.35850,442.0
1.36150,474.0
1.36450,548.0
1.36750,575.0
1.37050,618.0
1.37350,638.0
1.37650,688.0
1.37950,627.0
1.38250,698.0
1.38550,691.0
1.38850,706.0
1.39150,593.0
1.39450,566.0
1.39750,545.0
1.40050,522.0
1.40350,444.0
1.40650,331.0
1.40950,321.0
1.41250,253.0
1.41550,209.0
1.41850,185.0
1.42150,152.0
1.42450,148.0
1.42750,116.0
1.43050,152.0
1.43350,156.0
1.43650,189.0
1.43950,240.0
1.44250,278.0
1.44550,296.0
1.44850,348.0
1.45150,411.0
1.45450,500.0
1.45750,493.0
1.46050,572.0
1.46350,571.0
1.46650,610.0
1.46950,636.0
1.47250,604.0
1.47550,654.0
1.47850,630.0
1.48150,562.0
1.48450,541.0
1.48750,498.0
1.49050,415.0
1.49350,380.0
1.49650,298.0
1.49950,254.0
1.50250,224.0
1.50550,188.0
1.50850,152.0
1.51150,140.0
1.51450,117.0
1.51750,106.0
1.52050,124.0
1.52350,133.0
1.52650,158.0
1.52950,225.0
1.53250,248.0
1.53550,296.0
1.53850,360.0
1.54150,365.0
1.54450,390.0
1.54750,478.0
1.55050,590.0
1.55350,608.0
1.55650,609.0
1.55950,642.0
1.56250,617.0
1.56550,601.0
1.56850,590.0
1.57150,595.0
1.57450,528.0
1.57750,509.0
1.58050,422.0
1.58350,425.0
1.58650,326.0
1.58950,311.0
1.59250,276.0
1.59550,191.0
1.59850,148.0
1.60150,137.0
1.60450,142.0
1.60750,105.0
1.61050,91.0
1.61350,135.0
1.61650,154.0
1.61950,193.0
1.62250,231.0
1.62550,304.0
1.62850,378.0
1.63150,438.0
1.63450,474.0
1.63750,510.0
1.64050,652.0
1.64350,666.0
1.64650,668.0
1.64950,662.0
1.65250,682.0
1.65550,731.0
1.65850,681.0
1.66150,679.0
1.66450,633.0
1.66750,592.0
1.67050,540.0
1.67350,484.0
1.67650,450.0
1.67950,424.0
1.68250,289.0
1.68550,258.0
1.68850,239.0
1.69150,187.0
1.69450,146.0
1.69750,140.0
1.70050,147.0
1.70350,148.0
1.70650,193.0
1.70950,222.0
1.71250,313.0
1.71550,403.0
1.71850,463.0
1.72150,538.0
1.72450,630.0
1.72750,786.0
1.73050,806.0
1.73350,853.0
1.73650,936.0
1.73950,988.0
1.74250,1022.0
1.74550,1088.0
1.74850,1080.0
1.75150,1029.0
1.75450,1051.0
1.75750,1049.0
1.76050,974.0
1.76350,853.0
1.76650,806.0
1.76950,723.0
1.77250,624.0
1.77550,494.0
1.77850,411.0
1.78150,374.0
1.78450,299.0
1.78750,270.0
1.79050,273.0
1.79350,257.0
1.79650,369.0
1.79950,422.0
1.80250,538.0
1.80550,598.0
1.80850,788.0
1.81150,985.0
1.81450,1040.0
1.81750,1336.0
1.82050,1481.0
1.82350,1705.0
1.82650,1944.0
1.82950,2211.0
1.83250,2204.0
1.83550,2371.0
1.83850,2374.0
1.84150,2516.0
1.84450,2448.0
1.84750,2404.0
1.85050,2289.0
1.85350,2204.0
1.85650,2032.0
1.85950,1903.0
1.86250,1633.0
1.86550,1504.0
1.86850,1269.0
1.87150,1147.0
1.87450,980.0
1.87750,855.0
1.88050,892.0
1.88350,916.0
1.88650,1152.0
1.88950,1411.0
1.89250,1815.0
1.89550,2379.0
1.89850,3066.0
1.90150,3978.0
1.90450,5108.0
1.90750,6406.0
1.91050,7781.0
1.91350,9334.0
1.91650,10818.0
1.91950,12601.0
1.92250,14653.0
1.92550,16618.0
1.92850,18552.0
1.93150,21113.0
1.93450,22894.0
1.93750,24979.0
1.94050,26618.0
1.94350,28571.0
1.94650,30359.0
1.94950,32199.0
1.95250,33727.0
1.95550,35045.0
1.95850,36264.0
1.96150,37300.0
1.96450,38101.0
1.96750,38356.0
1.97050,39016.0
1.97350,38827.0
1.97650,38725.0
1.97950,38569.0
1.98250,37657.0
1.98550,36897.0
1.98850,35804.0
1.99150,35034.0
1.99450,33382.0
1.99750,31478.0
2.00050,29766.0
2.00350,28359.0
2.00650,26383.0
2.00950,24692.0
2.01250,22665.0
2.01550,20731.0
2.01850,18711.0
2.02150,16719.0
2.02450,14887.0
2.02750,13126.0
2.03050,11300.0
2.03350,9750.0
2.03650,8174.0
2.03950,6863.0
2.04250,5676.0
2.04550,4634.0
2.04850,3672.0
2.05150,2864.0
2.05450,2199.0
2.05750,1607.0
2.06050,1257.0
2.06350,931.0
2.06650,770.0
2.06950,650.0
2.07250,682.0
2.07550,703.0
2.07850,803.0
2.08150,927.0
2.08450,1042.0
2.08750,1197.0
2.09050,1360.0
2.09350,1470.0
2.09650,1571.0
2.09950,1687.0
2.10250,1703.0
2.10550,1785.0
2.10850,1764.0
2.11150,1768.0
2.11450,1704.0
2.11750,1673.0
2.12050,1526.0
2.12350,1338.0
2.12650,1250.0
2.12950,1108.0
2.13250,953.0
2.13550,812.0
2.13850,667.0
2.14150,514.0
2.14450,457.0
2.14750,332.0
2.15050,243.0
2.15350,221.0
2.15650,177.0
2.15950,150.0
2.16250,198.0
2.16550,171.0
2.16850,187.0
2.17150,205.0
2.17450,282.0
2.17750,312.0
2.18050,373.0
2.18350,430.0
2.18650,447.0
2.18950,487.0
