theta_deg	I
1.17725	6.0464704E-004
1.17875	6.3847977E-004
1.18025	6.4533780E-004
1.18175	6.4670941E-004
1.18325	6.4168026E-004
1.18475	6.3390780E-004
1.18625	6.1607698E-004
1.18775	5.6189881E-004
1.18925	5.2875181E-004
1.19075	4.8508923E-004
1.19225	4.3571161E-004
1.19375	3.9227761E-004
1.19525	3.4427163E-004
1.19675	3.2164023E-004
1.19825	2.9512262E-004
1.19975	2.7340557E-004
1.20125	2.6014680E-004
1.20275	2.5260300E-004
1.20425	2.5968961E-004
1.20575	2.7546301E-004
1.20725	2.9557981E-004
1.20875	3.3329878E-004
1.21025	3.6255960E-004
1.21175	4.0485061E-004
1.21325	4.3822618E-004
1.21475	4.7160182E-004
1.21625	5.0246279E-004
1.21775	5.1892205E-004
1.21925	5.4772559E-004
1.22075	5.3812435E-004
1.22225	5.3675281E-004
1.22375	5.1297835E-004
1.22525	4.8874679E-004
1.22675	4.5559977E-004
1.22825	4.1513759E-004
1.22975	3.8770560E-004
1.23125	3.4107119E-004
1.23275	3.0038040E-004
1.23425	2.5831800E-004
1.23575	2.2951439E-004
1.23725	2.0322541E-004
1.23875	1.8059400E-004
1.24025	1.7785079E-004
1.24175	1.8173701E-004
1.24325	1.9545300E-004
1.24475	2.1236941E-004
1.24625	2.3317202E-004
1.24775	2.6700480E-004
1.24925	2.9580842E-004
1.25075	3.2712659E-004
1.25225	3.6507423E-004
1.25375	3.8930579E-004
1.25525	4.0805098E-004
1.25675	4.2062404E-004
1.25825	4.3525439E-004
1.25975	4.3959779E-004
1.26125	4.2702479E-004
1.26275	4.2199556E-004
1.26425	4.0782243E-004
1.26575	3.7947600E-004
1.26725	3.4998660E-004
1.26875	3.2164020E-004
1.27025	2.9077922E-004
1.27175	2.4894541E-004
1.27325	2.1945599E-004
1.27475	1.9430999E-004
1.27625	1.7099280E-004
1.27775	1.5224761E-004
1.27925	1.3693141E-004
1.28075	1.4036040E-004
1.28225	1.4973299E-004
1.28375	1.6047720E-004
1.28525	1.7876521E-004
1.28675	2.0413980E-004
1.28825	2.3225759E-004
1.28975	2.6083260E-004
1.29125	2.8735021E-004
1.29275	3.1409640E-004
1.29425	3.3329878E-004
1.29575	3.4175700E-004
1.29725	3.5227262E-004
1.29875	3.5775898E-004
1.30025	3.5295842E-004
1.30175	3.4792922E-004
1.30325	3.3055560E-004
1.30475	3.1569661E-004
1.30625	2.9352243E-004
1.30775	2.6974801E-004
1.30925	2.3865841E-004
1.31075	2.0962620E-004
1.31225	1.8859502E-004
1.31375	1.6413479E-004
1.31525	1.4538960E-004
1.31675	1.2710159E-004
1.31825	1.2001500E-004
1.31975	1.1498580E-004
1.32125	1.1590019E-004
1.32275	1.2527280E-004
1.32425	1.3853160E-004
1.32575	1.6162019E-004
1.32725	1.9179541E-004
1.32875	2.2357079E-004
1.33025	2.4940260E-004
1.33175	2.7340560E-004
1.33325	3.0198062E-004
1.33475	3.1066741E-004
1.33625	3.1318201E-004
1.33775	3.1958279E-004
1.33925	3.1981140E-004
1.34075	3.2004001E-004
1.34225	3.0426661E-004
1.34375	2.9055061E-004
1.34525	2.7249119E-004
1.34675	2.4094440E-004
1.34825	2.1442682E-004
1.34975	1.8333721E-004
1.35125	1.5773402E-004
1.35275	1.3373100E-004
1.35425	1.1704320E-004
1.35575	1.0584179E-004
1.35725	9.9212404E-005
1.35875	9.6011994E-005
1.36025	9.3726005E-005
1.36175	1.0332721E-004
1.36325	1.1772901E-004
1.36475	1.3373101E-004
1.36625	1.5087600E-004
1.36775	1.7807941E-004
1.36925	2.0185381E-004
1.37075	2.2859999E-004
1.37225	2.4917399E-004
1.37375	2.7409141E-004
1.37525	2.9306521E-004
1.37675	3.0358080E-004
1.37825	3.1661100E-004
1.37975	3.1021019E-004
1.38125	3.0038040E-004
1.38275	2.8483561E-004
1.38425	2.6586177E-004
1.38575	2.4460198E-004
1.38725	2.1534121E-004
