theta_deg	I
1.70225	2.1486099E-004
1.70375	1.9550200E-004
1.70525	1.7208001E-004
1.70675	1.5343800E-004
1.70825	1.3407900E-004
1.70975	1.1376400E-004
1.71125	9.5839001E-005
1.71275	8.2455001E-005
1.71425	6.7637004E-005
1.71575	6.0705996E-005
1.71725	5.5448003E-005
1.71875	5.0429004E-005
1.72025	4.7800000E-005
1.72175	4.8039001E-005
1.72325	5.3058000E-005
1.72475	5.5209002E-005
1.72625	5.4492000E-005
1.72775	5.8554997E-005
1.72925	6.2618004E-005
1.73075	6.5963999E-005
1.73225	6.9071000E-005
1.73375	6.9310001E-005
1.73525	7.4329000E-005
1.73675	7.1700008E-005
1.73825	7.0983006E-005
1.73975	7.0266004E-005
1.74125	6.6681001E-005
1.74275	6.1901002E-005
1.74425	5.4492000E-005
1.74575	4.9234004E-005
1.74725	4.3498003E-005
1.74875	3.6566998E-005
1.75025	2.8919001E-005
1.75175	2.5811998E-005
1.75325	2.3660999E-005
1.75475	2.0554000E-005
1.75625	1.8164001E-005
1.75775	1.6251999E-005
1.75925	1.5535001E-005
1.76075	1.3861999E-005
1.76225	1.3623001E-005
1.76375	1.6969001E-005
1.76525	1.8880999E-005
1.76675	2.2466002E-005
1.76825	2.6050999E-005
1.76975	2.9396999E-005
1.77125	3.1069998E-005
1.77275	3.2982000E-005
1.77425	3.4176999E-005
1.77575	3.5132998E-005
1.77725	3.3460001E-005
1.77875	3.2503998E-005
1.78025	3.2982000E-005
1.78175	3.0831001E-005
1.78325	2.8918999E-005
1.78475	2.6050999E-005
1.78625	2.4138999E-005
1.78775	2.1988000E-005
1.78925	1.8164001E-005
1.79075	1.5057000E-005
1.79225	1.2189000E-005
1.79375	9.5600008E-006
1.79525	8.1260005E-006
1.79675	7.6480001E-006
1.79825	6.4530000E-006
1.79975	6.6920002E-006
1.80125	6.9309995E-006
1.80275	7.6480001E-006
1.80425	8.3650002E-006
1.80575	8.3650002E-006
1.80725	9.0820004E-006
1.80875	1.1472000E-005
1.81025	1.2906000E-005
1.81175	1.3384000E-005
1.81325	1.3145001E-005
1.81475	1.3623001E-005
1.81625	1.5057000E-005
1.81775	1.2906000E-005
1.81925	1.2428000E-005
1.82075	1.1710999E-005
1.82225	1.2189000E-005
1.82375	1.2428000E-005
1.82525	1.1232999E-005
1.82675	1.0755000E-005
1.82825	1.0037999E-005
1.82975	9.7990005E-006
1.83125	8.1259996E-006
1.83275	6.6920002E-006
1.83425	5.7359998E-006
1.83575	5.4970005E-006
1.83725	4.5410002E-006
1.83875	3.1070001E-006
1.84025	4.7799999E-006
1.84175	5.2579999E-006
1.84325	5.9750000E-006
1.84475	7.4089999E-006
1.84625	8.3650002E-006
1.84775	1.0755000E-005
1.84925	9.5599999E-006
1.85075	9.7990005E-006
1.85225	9.3210010E-006
1.85375	9.5599999E-006
1.85525	9.0820004E-006
1.85675	7.1700001E-006
1.85825	8.3650002E-006
1.85975	7.6480001E-006
1.86125	8.1260005E-006
1.86275	6.4530009E-006
1.86425	6.4530000E-006
1.86575	6.4530000E-006
1.86725	5.7359998E-006
1.86875	6.4530000E-006
1.87025	5.9750000E-006
1.87175	5.4970001E-006
1.87325	4.7800004E-006
1.87475	4.5410002E-006
1.87625	3.5850001E-006
1.87775	2.3900000E-006
1.87925	1.9120000E-006
1.88075	2.3900000E-006
1.88225	3.1070001E-006
1.88375	2.8679999E-006
1.88525	3.1070001E-006
1.88675	4.3020000E-006
1.88825	5.4970005E-006
1.88975	5.2579999E-006
1.89125	5.0190001E-006
1.89275	5.9750000E-006
1.89425	6.9309995E-006
1.89575	5.9750000E-006
1.89725	5.4970001E-006
1.89875	5.7359998E-006
1.90025	5.2579999E-006
1.90175	5.0190001E-006
1.90325	4.0629998E-006
1.90475	4.7799999E-006
1.90625	4.5409997E-006
1.90775	4.0630002E-006
1.90925	3.8240000E-006
1.91075	3.3460001E-006
1.91225	3.5850001E-006
1.91375	2.6289999E-006
1.91525	2.3900000E-006
1.91675	2.6289999E-006
1.91825	2.6289999E-006
1.91975	2.8679999E-006
1.92125	2.3900000E-006
1.92275	2.3900000E-006
1.92425	3.3460001E-006
1.92575	3.5850001E-006
1.92725	4.7799999E-006
1.92875	5.0189997E-006
1.93025	5.9750000E-006
1.93175	6.6920002E-006
1.93325	5.9750000E-006
1.93475	5.9750000E-006
1.93625	5.4970005E-006
1.93775	5.7359998E-006
1.93925	5.0190001E-006
1.94075	5.0189997E-006
1.94225	4.5410002E-006
1.94375	4.5409997E-006
1.94525	3.8240000E-006
1.94675	3.3460001E-006
1.94825	3.8240000E-006
1.94975	3.1070001E-006
1.95125	3.3460001E-006
1.95275	2.8679999E-006
1.95425	2.8679999E-006
1.95575	3.1070001E-006
1.95725	2.3900000E-006
1.95875	2.8679999E-006
1.96025	2.8679999E-006
1.96175	3.3460001E-006
1.96325	4.0629998E-006
1.96475	3.5850001E-006
1.96625	3.8240000E-006
1.96775	4.3020000E-006
1.96925	4.0629998E-006
1.97075	4.3020000E-006
1.97225	4.3020000E-006
1.97375	4.5409997E-006
1.97525	4.5409997E-006
1.97675	4.0630002E-006
1.97825	5.0190001E-006
1.97975	4.7799999E-006
1.98125	4.7799999E-006
1.98275	4.7799999E-006
1.98425	5.0189997E-006
1.98575	4.5410002E-006
1.98725	4.0630002E-006
1.98875	4.3020000E-006
1.99025	3.8240000E-006
1.99175	3.5850001E-006
1.99325	3.1070001E-006
1.99475	3.3460001E-006
1.99625	3.1070001E-006
1.99775	2.3900000E-006
1.99925	2.1510000E-006
2.00075	1.9120000E-006
2.00225	2.8679999E-006
2.00375	2.6289999E-006
2.00525	3.3460001E-006
2.00675	4.5410002E-006
2.00825	4.7799999E-006
2.00975	5.9750000E-006
2.01125	5.4970001E-006
2.01275	6.4530000E-006
2.01425	6.2140007E-006
2.01575	5.2579999E-006
2.01725	5.0190001E-006
2.01875	4.0630002E-006
2.02025	4.0630002E-006
2.02175	3.5850001E-006
2.02325	3.1070001E-006
2.02475	3.3460001E-006
2.02625	3.5850001E-006
2.02775	3.3460001E-006
2.02925	2.8679999E-006
2.03075	2.6289999E-006
2.03225	2.3900000E-006
2.03375	1.9120000E-006
2.03525	1.9120000E-006
2.03675	1.9120000E-006
2.03825	2.6289999E-006
2.03975	3.5849998E-006
2.04125	4.5410002E-006
2.04275	4.5410002E-006
2.04425	4.7799999E-006
2.04575	5.2579999E-006
2.04725	4.5410002E-006
2.04875	4.0629998E-006
2.05025	3.5850001E-006
2.05175	3.5850001E-006
2.05325	3.5850001E-006
2.05475	3.3460001E-006
2.05625	3.5850001E-006
2.05775	3.5849998E-006
2.05925	3.5850001E-006
2.06075	3.8240000E-006
2.06225	3.5850001E-006
2.06375	3.8240000E-006
2.06525	3.8240000E-006
2.06675	3.8240000E-006
2.06825	3.3460001E-006
2.06975	3.3460001E-006
2.07125	4.0629998E-006
2.07275	4.0630002E-006
2.07425	3.8240000E-006
2.07575	3.5850001E-006
2.07725	3.8240000E-006
2.07875	3.5850001E-006
2.08025	3.3460001E-006
2.08175	3.8240000E-006
2.08325	4.3019995E-006
2.08475	4.0630002E-006
2.08625	3.8240000E-006
2.08775	4.5410002E-006
2.08925	5.0189997E-006
2.09075	4.3020000E-006
2.09225	4.5410002E-006
2.09375	5.4970001E-006
2.09525	6.2140002E-006
2.09675	5.9750000E-006
2.09825	5.2579999E-006
2.09975	5.0189997E-006
2.10125	4.3020004E-006
2.10275	3.1070001E-006
2.10425	2.6290002E-006
2.10575	2.1510000E-006
2.10725	1.9120000E-006
2.10875	1.9120000E-006
2.11025	2.6289999E-006
2.11175	2.8679999E-006
2.11325	2.6289999E-006
2.11475	2.8679999E-006
2.11625	3.3459999E-006
2.11775	3.5850001E-006
2.11925	3.1070001E-006
2.12075	4.3020000E-006
2.12225	6.4530000E-006
2.12375	7.1700001E-006
2.12525	8.1259996E-006
2.12675	8.8429997E-006
2.12825	1.0277000E-005
2.12975	9.7990005E-006
2.13125	9.0820004E-006
2.13275	1.0277000E-005
2.13425	8.8429997E-006
2.13575	1.0516000E-005
2.13725	9.7990005E-006
2.13875	1.0277000E-005
2.14025	1.0277000E-005
2.14175	8.8429997E-006
2.14325	8.8429997E-006
2.14475	6.9310004E-006
2.14625	6.6920002E-006
2.14775	5.4970001E-006
2.14925	4.5409997E-006
2.15075	3.8240000E-006
2.15225	3.5850001E-006
2.15375	3.1070001E-006
2.15525	2.3900000E-006
2.15675	3.5850001E-006
2.15825	5.0189997E-006
2.15975	6.9309995E-006
2.16125	8.1260005E-006
2.16275	8.6040009E-006
2.16425	1.0994000E-005
2.16575	1.1711000E-005
2.16725	1.0516000E-005
2.16875	1.1472000E-005
2.17025	1.1711000E-005
2.17175	1.1950000E-005
2.17325	1.0516001E-005
2.17475	9.7990005E-006
2.17625	1.1472000E-005
2.17775	1.0037999E-005
2.17925	1.0037999E-005
2.18075	9.7990005E-006
2.18225	1.0277000E-005
2.18375	9.7990005E-006
2.18525	8.8429997E-006
2.18675	7.8870007E-006
2.18825	6.9310004E-006
2.18975	7.6480001E-006
2.19125	6.6920006E-006
2.19275	7.1700001E-006
2.19425	6.2140007E-006
2.19575	7.8869998E-006
2.19725	9.0820004E-006
2.19875	9.5599999E-006
2.20025	1.0277000E-005
2.20175	1.0994000E-005
2.20325	1.2428000E-005
2.20475	1.1232999E-005
2.20625	1.1711000E-005
2.20775	1.2428000E-005
2.20925	1.5057000E-005
2.21075	1.5296000E-005
2.21225	1.5296000E-005
2.21375	1.6491000E-005
2.21525	1.5774000E-005
2.21675	1.4340000E-005
2.21825	1.2906000E-005
2.21975	1.3623001E-005
2.22125	1.3384000E-005
2.22275	1.3384000E-005
2.22425	1.3623000E-005
2.22575	1.3623001E-005
2.22725	1.1710999E-005
2.22875	1.0277000E-005
2.23025	1.0037999E-005
2.23175	8.6040009E-006
2.23325	8.6040000E-006
2.23475	8.3650002E-006
2.23625	8.8430006E-006
2.23775	8.3650002E-006
2.23925	8.3650002E-006
2.24075	9.3209992E-006
2.24225	1.0277000E-005
2.24375	1.1950000E-005
2.24525	1.4818001E-005
2.24675	1.7208000E-005
2.24825	1.9120000E-005
2.24975	2.1271000E-005
2.25125	2.4378000E-005
2.25275	2.5572999E-005
2.25425	2.5572997E-005
2.25575	2.5095002E-005
2.25725	2.5095002E-005
2.25875	2.4617000E-005
2.26025	2.1749001E-005
2.26175	2.0554000E-005
2.26325	2.0075999E-005
2.26475	1.7925000E-005
2.26625	1.5534999E-005
2.26775	1.3862001E-005
2.26925	1.2906000E-005
2.27075	1.1950000E-005
2.27225	9.0820004E-006
2.27375	1.0277000E-005
2.27525	1.0755000E-005
2.27675	1.0994000E-005
2.27825	1.0994000E-005
2.27975	1.0755000E-005
2.28125	1.0994000E-005
2.28275	1.3384000E-005
2.28425	1.6969001E-005
2.28575	2.0075999E-005
2.28725	2.1271000E-005
2.28875	2.4139001E-005
2.29025	2.9158000E-005
2.29175	2.9635999E-005
2.29325	2.9875000E-005
2.29475	3.0114001E-005
2.29625	3.2982000E-005
2.29775	3.3221000E-005
2.29925	3.2265001E-005
2.30075	3.2025997E-005
2.30225	3.0831001E-005
2.30375	2.9875000E-005
2.30525	2.6768001E-005
2.30675	2.3183004E-005
2.30825	2.0792999E-005
2.30975	1.8403000E-005
2.31125	1.7685999E-005
2.31275	1.4579000E-005
2.31425	1.3145000E-005
2.31575	1.7208000E-005
2.31725	1.7685999E-005
2.31875	1.9598001E-005
2.32025	1.9598001E-005
2.32175	2.4856001E-005
2.32325	3.2265001E-005
2.32475	3.5610999E-005
2.32625	4.1346997E-005
2.32775	4.8755999E-005
2.32925	5.5686996E-005
2.33075	6.3813000E-005
2.33225	6.4768996E-005
2.33375	7.1461000E-005
2.33525	7.2416995E-005
2.33675	7.2417002E-005
2.33825	7.2895004E-005
2.33975	7.2178002E-005
2.34125	7.5762997E-005
2.34275	7.0027003E-005
2.34425	6.8353998E-005
2.34575	6.5246997E-005
2.34725	6.3813000E-005
2.34875	5.6403998E-005
2.35025	4.7561000E-005
2.35175	4.2063999E-005
2.35325	3.9435003E-005
2.35475	3.4416003E-005
2.35625	3.3221000E-005
2.35775	3.4416000E-005
2.35925	3.9674000E-005
2.36075	5.0668004E-005
2.36225	6.2139996E-005
2.36375	7.9347992E-005
2.36525	8.8908004E-005
2.36675	1.0994000E-004
2.36825	1.2977701E-004
2.36975	1.4985300E-004
2.37125	1.6992900E-004
2.37275	1.8570300E-004
2.37425	2.0219399E-004
2.37575	2.1438299E-004
2.37725	2.2179201E-004
2.37875	2.2824500E-004
2.38025	2.2896200E-004
2.38175	2.2848400E-004
2.38325	2.2418199E-004
2.38475	2.1533901E-004
2.38625	2.1055898E-004
2.38775	1.8880999E-004
2.38925	1.7494800E-004
2.39075	1.5726199E-004
2.39225	1.4794100E-004
2.39375	1.3407900E-004
2.39525	1.2117301E-004
2.39675	1.2667001E-004
2.39825	1.3216700E-004
2.39975	1.5415500E-004
2.40125	1.7757701E-004
2.40275	2.2107501E-004
2.40425	2.8201999E-004
2.40575	3.4559402E-004
2.40725	4.3282902E-004
2.40875	5.3918402E-004
2.41025	6.6011801E-004
2.41175	7.9419703E-004
2.41325	9.4644004E-004
2.41475	1.1111110E-003
2.41625	1.3015940E-003
2.41775	1.4813221E-003
2.41925	1.6887741E-003
2.42075	1.8928800E-003
2.42225	2.0850359E-003
2.42375	2.2630910E-003
2.42525	2.4315859E-003
2.42675	2.6048610E-003
2.42825	2.7759848E-003
2.42975	2.9048061E-003
2.43125	3.0357779E-003
2.43275	3.1481080E-003
2.43425	3.2267391E-003
2.43575	3.2972442E-003
2.43725	3.3111062E-003
2.43875	3.3323767E-003
2.44025	3.3027409E-003
2.44175	3.2774070E-003
2.44325	3.2109653E-003
2.44475	3.1208619E-003
2.44625	3.0085321E-003
2.44775	2.8777991E-003
2.44925	2.7384618E-003
2.45075	2.5611238E-003
2.45225	2.3964529E-003
2.45375	2.2054920E-003
2.45525	2.0169208E-003
2.45675	1.8252431E-003
2.45825	1.6314141E-003
2.45975	1.4578999E-003
2.46125	1.2631150E-003
2.46275	1.0850601E-003
2.46425	9.1799902E-004
2.46575	7.6073693E-004
2.46725	6.2498503E-004
2.46875	5.0213904E-004
2.47025	4.0606104E-004
2.47175	3.2193304E-004
2.47325	2.5716401E-004
2.47475	2.0076001E-004
2.47625	1.5989100E-004
2.47775	1.2547500E-004
2.47925	1.0587699E-004
2.48075	8.8191002E-005
2.48225	7.4568008E-005
2.48375	7.2895004E-005
2.48525	7.1461000E-005
2.48675	7.1700000E-005
2.48825	7.6002005E-005
2.48975	8.1976999E-005
2.49125	8.9864006E-005
2.49275	9.2253998E-005
2.49425	9.0580994E-005
2.49575	9.4165996E-005
2.49725	9.3926996E-005
2.49875	9.3210001E-005
2.50025	8.8430003E-005
2.50175	8.2693994E-005
2.50325	8.0781996E-005
2.50475	7.5045995E-005
2.50625	6.6681001E-005
2.50775	5.7599002E-005
2.50925	4.7561003E-005
2.51075	4.1825002E-005
2.51225	3.4654997E-005
2.51375	3.0352998E-005
2.51525	2.5572999E-005
2.51675	2.1988000E-005
2.51825	2.0076001E-005
2.51975	2.1749000E-005
2.52125	2.1510001E-005
2.52275	2.4617000E-005
2.52425	2.8679999E-005
2.52575	3.2026001E-005
2.52725	3.4416000E-005
2.52875	3.7523001E-005
2.53025	3.8718001E-005
2.53175	3.7761998E-005
2.53325	3.8000999E-005
2.53475	3.8718001E-005
2.53625	4.0868999E-005
2.53775	3.8239999E-005
2.53925	3.8957001E-005
2.54075	3.5850000E-005
2.54225	3.0114001E-005
2.54375	2.6768001E-005
2.54525	2.4138999E-005
2.54675	2.1271000E-005
2.54825	1.7446999E-005
2.54975	1.5535001E-005
2.55125	1.6013000E-005
2.55275	1.6491000E-005
2.55425	1.4101000E-005
2.55575	1.4340000E-005
2.55725	1.3383999E-005
2.55875	1.4101000E-005
2.56025	1.3384000E-005
2.56175	1.1232999E-005
2.56325	1.0755000E-005
2.56475	1.1232999E-005
2.56625	1.2428000E-005
2.56775	1.4818001E-005
2.56925	1.4340000E-005
2.57075	1.7208002E-005
2.57225	1.9837002E-005
2.57375	2.0554000E-005
2.57525	2.1271000E-005
2.57675	2.0314999E-005
2.57825	2.1031999E-005
2.57975	1.7685999E-005
2.58125	1.6491000E-005
2.58275	1.3623000E-005
2.58425	1.1950000E-005
2.58575	1.1232999E-005
2.58725	1.0994000E-005
2.58875	1.1233001E-005
2.59025	9.0820004E-006
2.59175	8.1260005E-006
2.59325	7.8870007E-006
2.59475	5.7359998E-006
2.59625	4.3020004E-006
2.59775	4.5410002E-006
2.59925	4.7799999E-006
2.60075	5.2579999E-006
2.60225	5.0189997E-006
2.60375	5.7359998E-006
2.60525	5.9750000E-006
2.60675	7.4089999E-006
2.60825	7.6480001E-006
2.60975	8.8429997E-006
2.61125	1.0994000E-005
2.61275	1.0516000E-005
2.61425	1.0755000E-005
2.61575	1.0516001E-005
2.61725	1.0516000E-005
2.61875	1.0037999E-005
2.62025	8.6039990E-006
2.62175	8.8430006E-006
2.62325	8.3650002E-006
2.62475	6.6920002E-006
2.62625	5.7359998E-006
2.62775	5.7359998E-006
2.62925	4.3020000E-006
2.63075	3.8240000E-006
2.63225	3.8240000E-006
2.63375	4.0629998E-006
2.63525	4.0629998E-006
2.63675	3.1070001E-006
2.63825	3.8240000E-006
2.63975	5.2579999E-006
2.64125	5.7359998E-006
2.64275	6.4530000E-006
2.64425	6.4530000E-006
2.64575	6.9310004E-006
2.64725	8.1259996E-006
2.64875	7.4089999E-006
2.65025	6.6919997E-006
2.65175	5.7359998E-006
2.65325	7.8869998E-006
2.65475	8.6040009E-006
2.65625	7.8869998E-006
2.65775	6.9310004E-006
2.65925	7.6480001E-006
2.66075	7.4090008E-006
2.66225	5.9750000E-006
2.66375	5.4970001E-006
2.66525	4.5410002E-006
2.66675	5.4970001E-006
2.66825	4.7799999E-006
2.66975	4.5410002E-006
2.67125	4.0630002E-006
2.67275	3.1070001E-006
2.67425	2.8679999E-006
2.67575	1.9120000E-006
2.67725	2.1509998E-006
2.67875	2.6289999E-006
2.68025	2.3900000E-006
2.68175	3.8240000E-006
2.68325	4.5410002E-006
2.68475	5.4970001E-006
2.68625	6.4529995E-006
2.68775	7.1700001E-006
2.68925	7.8869998E-006
2.69075	7.8869998E-006
2.69225	8.6039990E-006
2.69375	8.1260005E-006
2.69525	7.6480001E-006
2.69675	8.1259996E-006
2.69825	8.3650002E-006
2.69975	6.9310004E-006
2.70125	5.4970001E-006
2.70275	4.7799999E-006
2.70425	4.0630002E-006
2.70575	2.3900002E-006
2.70725	1.4340000E-006
2.70875	1.6729999E-006
2.71025	2.6289999E-006
2.71175	2.6289999E-006
2.71325	2.8679999E-006
2.71475	2.8680004E-006
2.71625	2.8679999E-006
2.71775	3.1070001E-006
2.71925	2.3900000E-006
2.72075	3.8240000E-006
2.72225	4.0630002E-006
2.72375	4.7799999E-006
2.72525	5.7359998E-006
2.72675	5.7359998E-006
2.72825	7.1699997E-006
2.72975	7.1700001E-006
2.73125	7.1699997E-006
2.73275	7.1700010E-006
2.73425	6.6920002E-006
2.73575	7.1700010E-006
2.73725	6.2140007E-006
2.73875	5.4970001E-006
2.74025	5.2579999E-006
2.74175	4.5410002E-006
2.74325	4.3020004E-006
2.74475	3.3460001E-006
2.74625	2.6289999E-006
2.74775	1.9120000E-006
2.74925	1.6730000E-006
2.75075	1.9120000E-006
2.75225	2.1510000E-006
2.75375	2.1510000E-006
2.75525	2.1510002E-006
2.75675	2.1510002E-006
2.75825	3.1070001E-006
2.75975	3.5849998E-006
2.76125	3.3460001E-006
2.76275	3.3460001E-006
2.76425	4.5410002E-006
2.76575	5.2579999E-006
2.76725	4.7799999E-006
2.76875	5.2579999E-006
2.77025	7.1700001E-006
2.77175	8.6040009E-006
2.77325	9.3210001E-006
2.77475	9.3210001E-006
2.77625	1.0038001E-005
2.77775	9.5600008E-006
2.77925	8.3650002E-006
2.78075	6.9310004E-006
2.78225	5.2579999E-006
2.78375	5.2579999E-006
2.78525	4.5409997E-006
2.78675	4.5410002E-006
2.78825	3.5850001E-006
2.78975	3.8240000E-006
2.79125	3.5850001E-006
2.79275	2.8679999E-006
2.79425	2.3900000E-006
2.79575	2.3900000E-006
2.79725	3.1069997E-006
2.79875	2.8679999E-006
2.80025	3.1070001E-006
2.80175	4.3020000E-006
2.80325	5.2579999E-006
2.80475	4.7799999E-006
2.80625	4.7799999E-006
2.80775	5.7359998E-006
2.80925	6.4530000E-006
2.81075	7.1699997E-006
2.81225	7.1700001E-006
2.81375	6.9310004E-006
2.81525	7.4089999E-006
2.81675	8.6040000E-006
2.81825	7.8870007E-006
2.81975	7.1700001E-006
2.82125	6.2140007E-006
2.82275	6.4530000E-006
2.82425	5.2579999E-006
2.82575	3.3460001E-006
2.82725	3.5850001E-006
2.82875	2.6289999E-006
2.83025	2.6289999E-006
2.83175	2.6289999E-006
2.83325	3.1070001E-006
2.83475	2.8679999E-006
2.83625	2.3900000E-006
2.83775	2.6289999E-006
2.83925	3.1070001E-006
2.84075	3.3460001E-006
2.84225	2.8679999E-006
2.84375	3.5849998E-006
2.84525	3.8240000E-006
2.84675	4.3020000E-006
2.84825	4.3019995E-006
2.84975	5.2579999E-006
2.85125	5.7359998E-006
2.85275	5.7360007E-006
2.85425	6.4530009E-006
2.85575	5.9750000E-006
2.85725	6.4530000E-006
2.85875	5.0190001E-006
2.86025	4.7799999E-006
2.86175	5.0190001E-006
2.86325	4.0630002E-006
2.86475	3.8240000E-006
2.86625	3.1070003E-006
2.86775	3.3460001E-006
2.86925	3.1070001E-006
2.87075	2.3900000E-006
2.87225	2.3900000E-006
2.87375	2.3900000E-006
2.87525	2.3900000E-006
2.87675	2.1510000E-006
2.87825	2.1510000E-006
2.87975	1.9120000E-006
2.88125	2.1510000E-006
2.88275	2.8679999E-006
2.88425	3.5849998E-006
2.88575	4.5410002E-006
2.88725	6.2140002E-006
2.88875	7.4089999E-006
2.89025	7.1699997E-006
2.89175	6.2140002E-006
2.89325	6.4530000E-006
2.89475	5.9750000E-006
2.89625	4.5410002E-006
2.89775	3.5850001E-006
2.89925	4.5410002E-006
2.90075	5.0189997E-006
2.90225	5.0190001E-006
2.90375	4.7799999E-006
2.90525	5.2580003E-006
2.90675	5.7359998E-006
2.90825	4.7799999E-006
2.90975	4.5410002E-006
2.91125	3.3460001E-006
2.91275	3.1070001E-006
2.91425	3.1070001E-006
2.91575	2.8679999E-006
2.91725	2.8679999E-006
2.91875	3.1070001E-006
2.92025	4.0629998E-006
2.92175	4.5409997E-006
2.92325	4.3020004E-006
2.92475	3.8240000E-006
2.92625	4.0630002E-006
2.92775	4.0630002E-006
2.92925	4.3020000E-006
2.93075	4.5410002E-006
2.93225	5.0189997E-006
2.93375	5.4970001E-006
2.93525	6.6920002E-006
2.93675	6.9309995E-006
2.93825	7.1700001E-006
2.93975	7.4090003E-006
2.94125	7.4090003E-006
2.94275	7.6480001E-006
2.94425	6.6920002E-006
2.94575	6.4530000E-006
2.94725	6.2140002E-006
2.94875	5.2579999E-006
2.95025	4.5410002E-006
2.95175	3.8240000E-006
2.95325	4.0629998E-006
2.95475	4.0630002E-006
2.95625	3.3460001E-006
2.95775	3.8240000E-006
2.95925	4.3020000E-006
2.96075	4.3020000E-006
2.96225	3.8240000E-006
2.96375	4.7799999E-006
2.96525	5.0190001E-006
2.96675	6.6920002E-006
2.96825	6.6920002E-006
2.96975	7.4090003E-006
2.97125	9.7990005E-006
2.97275	1.0037999E-005
2.97425	1.0277000E-005
2.97575	9.0820004E-006
2.97725	9.7990005E-006
2.97875	9.5599999E-006
2.98025	8.6040000E-006
2.98175	7.6480001E-006
2.98325	7.6480001E-006
2.98475	6.9310004E-006
2.98625	5.9750000E-006
2.98775	5.7359998E-006
2.98925	4.7799999E-006
2.99075	4.5409997E-006
2.99225	4.0630002E-006
2.99375	4.0630002E-006
2.99525	3.5850001E-006
2.99675	3.5850001E-006
2.99825	3.8240000E-006
2.99975	3.5850001E-006
3.00125	3.5850001E-006
3.00275	4.0629998E-006
3.00425	4.3020000E-006
3.00575	5.4970005E-006
3.00725	5.0189997E-006
3.00875	5.4970005E-006
3.01025	5.2579999E-006
3.01175	5.9750000E-006
3.01325	6.6920006E-006
3.01475	6.6920002E-006
3.01625	7.4089999E-006
3.01775	7.4090003E-006
3.01925	7.6480001E-006
3.02075	6.9310004E-006
3.02225	6.9310004E-006
3.02375	6.2140002E-006
3.02525	5.7359998E-006
3.02675	5.4970001E-006
3.02825	6.2140002E-006
3.02975	5.7359998E-006
3.03125	5.4970001E-006
3.03275	4.7799999E-006
3.03425	4.5409997E-006
3.03575	4.3020004E-006
3.03725	3.5850001E-006
3.03875	4.5410002E-006
3.04025	5.4970001E-006
3.04175	5.9750000E-006
3.04325	5.9750000E-006
3.04475	6.9309995E-006
3.04625	6.9310004E-006
3.04775	6.2140002E-006
3.04925	5.0190006E-006
3.05075	5.7359998E-006
3.05225	6.9310004E-006
3.05375	6.4530000E-006
3.05525	7.1700001E-006
3.05675	8.3649993E-006
3.05825	1.0755000E-005
3.05975	1.0994000E-005
3.06125	1.0754999E-005
3.06275	1.0755000E-005
3.06425	1.1711000E-005
3.06575	1.0038000E-005
3.06725	8.3650002E-006
3.06875	8.1260005E-006
3.07025	6.9310004E-006
3.07175	6.9310004E-006
3.07325	5.2579999E-006
3.07475	6.2140002E-006
3.07625	5.2579999E-006
3.07775	5.0190001E-006
3.07925	5.0190001E-006
3.08075	4.3020004E-006
3.08225	4.3020004E-006
3.08375	5.0189997E-006
3.08525	5.7359998E-006
3.08675	6.6920002E-006
3.08825	7.6480001E-006
3.08975	9.0819995E-006
3.09125	1.0037999E-005
3.09275	9.7990005E-006
3.09425	1.2189000E-005
3.09575	1.2428000E-005
3.09725	1.3384001E-005
3.09875	1.3145001E-005
3.10025	1.3384000E-005
3.10175	1.4101001E-005
3.10325	1.1472000E-005
3.10475	1.0755000E-005
3.10625	1.0277000E-005
3.10775	1.0276999E-005
3.10925	9.3210001E-006
3.11075	8.3650002E-006
3.11225	8.6040000E-006
3.11375	7.8870007E-006
3.11525	8.1259996E-006
3.11675	7.1699997E-006
3.11825	6.4530000E-006
3.11975	6.9310004E-006
3.12125	8.3650002E-006
3.12275	8.8429997E-006
3.12425	8.1260005E-006
3.12575	8.6040009E-006
3.12725	1.0994000E-005
3.12875	1.0755000E-005
3.13025	9.7989987E-006
3.13175	9.7990005E-006
3.13325	1.1472000E-005
3.13475	1.2428000E-005
3.13625	1.3623000E-005
3.13775	1.6969001E-005
3.13925	1.8164001E-005
3.14075	1.9598001E-005
3.14225	2.0076002E-005
3.14375	2.1510001E-005
3.14525	2.0076001E-005
3.14675	1.7208002E-005
3.14825	1.6013000E-005
3.14975	1.4579000E-005
3.15125	1.2666999E-005
3.15275	1.1233001E-005
3.15425	1.0754999E-005
3.15575	1.0994000E-005
3.15725	1.0516000E-005
3.15875	1.1711000E-005
3.16025	1.1233001E-005
3.16175	1.1711000E-005
3.16325	1.2428000E-005
3.16475	1.4101000E-005
3.16625	1.6013000E-005
3.16775	1.7208000E-005
3.16925	2.0314999E-005
3.17075	2.3421999E-005
3.17225	2.4617000E-005
3.17375	2.6529000E-005
3.17525	3.1787000E-005
3.17675	3.4893998E-005
3.17825	4.0152001E-005
3.17975	4.1824998E-005
3.18125	4.3737000E-005
3.18275	4.2781001E-005
3.18425	4.5171004E-005
3.18575	4.7561000E-005
3.18725	4.3976004E-005
3.18875	4.3020002E-005
3.19025	4.1108000E-005
3.19175	4.0391002E-005
3.19325	3.2982000E-005
3.19475	2.7007000E-005
3.19625	2.5812000E-005
3.19775	2.5333999E-005
3.19925	2.5334002E-005
