theta_deg	log10_I_minus_log10_R
0.83075	-6.8626463E-002
0.83225	-5.6255221E-002
0.83375	-4.5765162E-002
0.83525	-3.6112458E-002
0.83675	-2.8387696E-002
0.83825	-2.1995902E-002
0.83975	-1.6791672E-002
0.84125	-1.2959272E-002
0.84275	-9.5758438E-003
0.84425	-6.9133639E-003
0.84575	-4.1567087E-003
0.84725	-1.9200742E-003
0.84875	6.6751242E-004
0.85025	2.9169619E-003
0.85175	4.6761930E-003
0.85325	5.8674514E-003
0.85475	6.1284006E-003
0.85625	6.4099431E-003
0.85775	6.1971545E-003
0.85925	6.1429441E-003
0.86075	5.5854023E-003
0.86225	4.8803389E-003
0.86375	4.2393506E-003
0.86525	2.9766560E-003
0.86675	1.2335181E-003
0.86825	-1.2942255E-003
0.86975	-3.4592748E-003
0.87125	-5.6200027E-003
0.87275	-8.0277920E-003
0.87425	-1.0719955E-002
0.87575	-1.3959527E-002
0.87725	-1.7176032E-002
0.87875	-2.1810353E-002
0.88025	-2.7413547E-002
0.88175	-3.4250855E-002
0.88325	-4.1721880E-002
0.88475	-4.9967885E-002
0.88625	-6.0270190E-002
0.88775	-7.0777178E-002
0.88925	-8.2365036E-002
0.89075	-9.5050812E-002
0.89225	-1.0844553E-001
0.89375	-1.2195063E-001
0.89525	-1.3167834E-001
0.89675	-1.3742507E-001
0.89825	-1.3804591E-001
0.89975	-1.2856400E-001
0.90125	-1.1441445E-001
0.90275	-9.7141027E-002
0.90425	-8.0256343E-002
0.90575	-6.3965559E-002
0.90725	-5.1653862E-002
0.90875	-4.3241143E-002
0.91025	-3.7287951E-002
0.91175	-3.2868266E-002
0.91325	-3.2060504E-002
0.91475	-3.2977223E-002
0.91625	-3.4213185E-002
0.91775	-3.7568450E-002
0.91925	-4.1167378E-002
0.92075	-4.5509338E-002
0.92225	-4.8451066E-002
0.92375	-5.2156091E-002
0.92525	-5.6006432E-002
0.92675	-5.7850599E-002
0.92825	-5.9823394E-002
0.92975	-5.8644891E-002
0.93125	-5.7821155E-002
0.93275	-5.2906990E-002
0.93425	-4.2471409E-002
0.93575	-2.6653051E-002
0.93725	-1.1709452E-002
0.93875	1.7499924E-004
0.94025	1.2139320E-002
0.94175	1.9231081E-002
0.94325	2.1448612E-002
0.94475	2.0588875E-002
0.94625	2.0286083E-002
0.94775	1.7920732E-002
0.94925	1.5871882E-002
0.95075	1.5279293E-002
0.95225	1.1111259E-002
0.95375	7.0753098E-003
0.95525	2.4394989E-003
0.95675	-1.9803047E-003
0.95825	-6.6428185E-003
0.95975	-1.1501551E-002
0.96125	-1.3665438E-002
0.96275	-1.6037226E-002
0.96425	-1.6539097E-002
0.96575	-1.5559912E-002
0.96725	-1.0949850E-002
0.96875	-5.7098866E-003
0.97025	1.9347668E-003
0.97175	1.4588356E-002
0.97325	2.7339697E-002
0.97475	3.8718224E-002
0.97625	4.3114185E-002
0.97775	4.5949697E-002
0.97925	4.4012785E-002
0.98075	4.5428514E-002
0.98225	4.0609598E-002
0.98375	3.4717560E-002
0.98525	3.0823708E-002
0.98675	2.8037071E-002
0.98825	2.7759075E-002
0.98975	1.9667387E-002
0.99125	1.7477036E-002
0.99275	1.7567635E-002
0.99425	1.4643192E-002
0.99575	1.0023832E-002
0.99725	6.4015388E-003
0.99875	6.6602230E-003
1.00025	5.1875114E-003
1.00175	4.9407482E-003
1.00325	9.6771717E-003
1.00475	1.4093161E-002
1.00625	1.7345905E-002
1.00775	2.8497934E-002
1.00925	4.1311741E-002
1.01075	4.9533606E-002
1.01225	5.8738947E-002
1.01375	6.2923431E-002
1.01525	6.9123983E-002
1.01675	6.4894915E-002
1.01825	5.7684660E-002
1.01975	4.9922705E-002
1.02125	3.5731316E-002
1.02275	2.6694298E-002
1.02425	1.6530514E-002
1.02575	7.9522133E-003
1.02725	1.4948845E-003
1.02875	-3.9970875E-003
1.03025	-1.0263681E-002
1.03175	-1.3546467E-002
