theta_deg	I
1.18325	2.7140501E-004
1.18475	3.0349000E-004
1.18625	3.2766999E-004
1.18775	3.4533997E-004
1.18925	3.6642002E-004
1.19075	3.8486501E-004
1.19225	3.9029002E-004
1.19375	3.9137501E-004
1.19525	3.8811998E-004
1.19675	3.8672498E-004
1.19825	3.6595503E-004
1.19975	3.4316999E-004
1.20125	3.2162500E-004
1.20275	2.9124503E-004
1.20425	2.5838500E-004
1.20575	2.2103003E-004
1.20725	1.9157999E-004
1.20875	1.6306002E-004
1.21025	1.3547001E-004
1.21175	1.1625000E-004
1.21325	1.0400500E-004
1.21475	9.5789997E-005
1.21625	9.2380003E-005
1.21775	9.5480005E-005
1.21925	1.0338501E-004
1.22075	1.1315000E-004
1.22225	1.2896000E-004
1.22375	1.4833501E-004
1.22525	1.7328998E-004
1.22675	1.9452500E-004
1.22825	2.2103002E-004
1.22975	2.4862002E-004
1.23125	2.6598002E-004
1.23275	2.8365001E-004
1.23425	2.8535500E-004
1.23575	2.8861000E-004
1.23725	2.8721496E-004
1.23875	2.7558999E-004
1.24025	2.6613500E-004
1.24175	2.4768998E-004
1.24325	2.3250001E-004
1.24475	2.0862999E-004
1.24625	1.8228001E-004
1.24775	1.6166501E-004
1.24925	1.3981001E-004
1.25075	1.1904000E-004
1.25225	1.0183500E-004
1.25375	9.2534996E-005
1.25525	8.0135003E-005
1.25675	7.0214999E-005
1.25825	6.9595000E-005
1.25975	6.9285001E-005
1.26125	7.1299997E-005
1.26275	7.9515004E-005
1.26425	9.4550000E-005
1.26575	1.1314999E-004
1.26725	1.2833999E-004
1.26875	1.4585500E-004
1.27025	1.6863999E-004
1.27175	1.8290000E-004
1.27325	1.9747000E-004
1.27475	2.0367000E-004
1.27625	2.0770000E-004
1.27775	2.1142000E-004
1.27925	2.0708000E-004
1.28075	2.0490999E-004
1.28225	1.9871001E-004
1.28375	1.9127001E-004
1.28525	1.8135000E-004
1.28675	1.6895001E-004
1.28825	1.5422500E-004
1.28975	1.3082000E-004
1.29125	1.0974000E-004
1.29275	9.2845003E-005
1.29425	7.6880002E-005
1.29575	6.1380000E-005
1.29725	5.1150000E-005
1.29875	4.9135004E-005
1.30025	4.6190002E-005
1.30175	4.5105000E-005
1.30325	4.6964997E-005
1.30475	4.9754995E-005
1.30625	5.8435002E-005
1.30775	7.0369999E-005
1.30925	8.1065002E-005
1.31075	9.5944997E-005
1.31225	1.1253000E-004
1.31375	1.2880500E-004
1.31525	1.3841501E-004
1.31675	1.4570000E-004
1.31825	1.5252001E-004
1.31975	1.5376000E-004
1.32125	1.5329501E-004
1.32275	1.5298500E-004
1.32425	1.5019500E-004
1.32575	1.4244502E-004
1.32725	1.3500500E-004
1.32875	1.2616999E-004
1.33025	1.1346000E-004
1.33175	1.0013000E-004
1.33325	8.8814995E-005
1.33475	7.9359997E-005
1.33625	6.7735004E-005
1.33775	5.6264998E-005
1.33925	4.7430000E-005
1.34075	4.0920000E-005
1.34225	3.6269998E-005
1.34375	3.2549997E-005
1.34525	3.2704997E-005
1.34675	3.4720000E-005
1.34825	4.1695002E-005
1.34975	5.0840001E-005
1.35125	5.8899997E-005
1.35275	6.8355002E-005
1.35425	8.1685001E-005
1.35575	9.5945004E-005
1.35725	1.0555500E-004
1.35875	1.1144501E-004
1.36025	1.2152001E-004
1.36175	1.2880500E-004
1.36325	1.3252499E-004
1.36475	1.3624500E-004
1.36625	1.3717498E-004
1.36775	1.3562500E-004
1.36925	1.2957999E-004
1.37075	1.2198501E-004
1.37225	1.1516500E-004
1.37375	1.0199000E-004
1.37525	9.0365007E-005
1.37675	7.8740006E-005
1.37825	6.8510002E-005
1.37975	5.8590002E-005
1.38125	4.7120000E-005
1.38275	3.7665002E-005
1.38425	3.1775002E-005
1.38575	2.9605000E-005
1.38725	2.7280001E-005
1.38875	2.8985000E-005
1.39025	3.3480002E-005
1.39175	4.0145002E-005
1.39325	4.6500001E-005
1.39475	5.5335000E-005
1.39625	6.1844999E-005
1.39775	7.1144997E-005
1.39925	7.9824997E-005
1.40075	8.9125002E-005
1.40225	1.0013000E-004
1.40375	1.0602001E-004
1.40525	1.1687000E-004
1.40675	1.1966000E-004
1.40825	1.1873001E-004
1.40975	1.1904000E-004
1.41125	1.1438999E-004
1.41275	1.0819000E-004
1.41425	9.5789997E-005
1.41575	8.5559994E-005
1.41725	7.6880002E-005
1.41875	6.6805005E-005
1.42025	5.6109999E-005
1.42175	4.7120000E-005
1.42325	4.0609997E-005
1.42475	3.7819998E-005
1.42625	3.2239997E-005
1.42775	2.4645000E-005
1.42925	2.2009999E-005
1.43075	2.1700000E-005
1.43225	2.5265001E-005
1.43375	2.5885000E-005
1.43525	3.1619998E-005
1.43675	3.7664999E-005
1.43825	4.6810001E-005
1.43975	5.3475000E-005
1.44125	6.1690000E-005
1.44275	6.8819994E-005
1.44425	7.9824997E-005
1.44575	8.9899993E-005
1.44725	9.7960001E-005
1.44875	1.0912000E-004
1.45025	1.0803500E-004
1.45175	1.1470000E-004
1.45325	1.0989499E-004
1.45475	1.0710501E-004
1.45625	9.9199999E-005
1.45775	8.7885004E-005
1.45925	8.2614999E-005
1.46075	7.0059999E-005
1.46225	6.3394997E-005
1.46375	5.2699997E-005
1.46525	4.3864999E-005
1.46675	3.6115001E-005
1.46825	2.9759998E-005
1.46975	2.4180001E-005
1.47125	1.8135001E-005
1.47275	1.7979999E-005
1.47425	1.8135002E-005
1.47575	1.9995001E-005
1.47725	2.5109999E-005
1.47875	3.0069999E-005
