theta_deg	log10_I_minus_log10_R
1.53575	7.7366829E-002
1.53725	9.1748238E-002
1.53875	9.9038601E-002
1.54025	7.9596043E-002
1.54175	7.1221352E-002
1.54325	5.1601887E-002
1.54475	4.8835278E-002
1.54625	4.6823978E-002
1.54775	3.4124851E-002
1.54925	4.4178963E-002
1.55075	2.2676468E-002
1.55225	1.0405540E-002
1.55375	-6.1717033E-003
1.55525	-2.8449059E-002
1.55675	-3.0764580E-002
1.55825	-3.7069321E-002
1.55975	-6.4954281E-002
1.56125	-1.2606144E-002
1.56275	5.2924156E-003
1.56425	2.9798985E-002
1.56575	1.3347149E-002
1.56725	3.0436993E-002
1.56875	5.8621407E-002
1.57025	3.9531708E-002
1.57175	5.8664322E-002
1.57325	5.7042599E-002
1.57475	7.5884819E-002
1.57625	9.2013836E-002
1.57775	1.0513306E-001
1.57925	1.1565018E-001
1.58075	1.2552619E-001
1.58225	1.3105559E-001
1.58375	1.4068508E-001
1.58525	1.2751865E-001
1.58675	1.1767769E-001
1.58825	1.0981655E-001
1.58975	9.6536636E-002
1.59125	9.2567921E-002
1.59275	7.4122429E-002
1.59425	8.2605839E-002
1.59575	8.2753181E-002
1.59725	8.6390018E-002
1.59875	8.4178925E-002
1.60025	5.9470177E-002
1.60175	6.1677456E-002
1.60325	5.9241295E-002
1.60475	9.2372894E-002
1.60625	1.3402796E-001
1.60775	1.3745356E-001
1.60925	1.3403511E-001
1.61075	1.2541771E-001
1.61225	1.2430954E-001
1.61375	1.0479212E-001
1.61525	9.9022388E-002
1.61675	1.0831928E-001
1.61825	1.1285114E-001
1.61975	1.2284946E-001
1.62125	1.2382674E-001
1.62275	1.2563610E-001
1.62425	1.1976457E-001
1.62575	1.1020160E-001
1.62725	1.1184454E-001
1.62875	1.0650587E-001
1.63025	1.0998654E-001
1.63175	1.1517286E-001
1.63325	1.2149096E-001
1.63475	1.4379120E-001
1.63625	1.5829086E-001
1.63775	1.6334057E-001
1.63925	1.6691208E-001
1.64075	1.7078876E-001
1.64225	1.9332409E-001
1.64375	1.6973782E-001
1.64525	1.6946316E-001
1.64675	1.9409037E-001
1.64825	1.8287611E-001
1.64975	1.8267918E-001
1.65125	1.7396593E-001
1.65275	1.7971325E-001
1.65425	1.7731524E-001
1.65575	1.5077400E-001
1.65725	1.3380480E-001
1.65875	1.3194323E-001
1.66025	1.2179637E-001
1.66175	1.2642360E-001
1.66325	1.4043593E-001
1.66475	1.5908194E-001
1.66625	1.7072868E-001
1.66775	1.7724442E-001
1.66925	1.8565106E-001
1.67075	1.9705057E-001
1.67225	2.0043516E-001
1.67375	2.0284486E-001
1.67525	2.1271491E-001
1.67675	2.3416090E-001
1.67825	2.5638604E-001
1.67975	2.6822257E-001
1.68125	2.7904463E-001
1.68275	2.9982901E-001
1.68425	3.1679320E-001
1.68575	3.2730269E-001
1.68725	3.3071566E-001
1.68875	3.3511305E-001
1.69025	3.1100607E-001
1.69175	2.8068066E-001
1.69325	2.4145365E-001
1.69475	1.6337156E-001
1.69625	1.1701059E-001
1.69775	5.7682991E-002
1.69925	3.4478664E-002
1.70075	1.9199371E-002
1.70225	1.3183832E-002
1.70375	1.4019489E-002
1.70525	4.1966438E-003
1.70675	1.0612249E-002
1.70825	1.5852213E-002
1.70975	1.4948130E-002
1.71125	2.6628733E-002
1.71275	3.5527468E-002
1.71425	5.1087856E-002
1.71575	5.7824135E-002
1.71725	7.7405691E-002
1.71875	8.6849213E-002
1.72025	9.6947908E-002
1.72175	1.0590839E-001
1.72325	1.1845684E-001
1.72475	1.4108658E-001
1.72625	1.5174842E-001
1.72775	1.8033481E-001
1.72925	2.0082283E-001
1.73075	2.2314382E-001
1.73225	2.2266960E-001
1.73375	1.8393826E-001
1.73525	1.3055754E-001
1.73675	4.8167229E-002
1.73825	-4.0084839E-002
1.73975	-9.8390102E-002
1.74125	-1.1722875E-001
1.74275	-1.1252260E-001
1.74425	-1.2691092E-001
1.74575	-1.2706470E-001
