theta_deg	log10_I_minus_log10_R
0.94025	6.5756559E-002
0.94175	6.4180851E-002
0.94325	5.5066109E-002
0.94475	4.2046309E-002
0.94625	2.9912472E-002
0.94775	1.6628504E-002
0.94925	4.7883987E-003
0.95075	-4.4460297E-003
0.95225	-1.6167283E-002
0.95375	-2.6747584E-002
0.95525	-3.6983490E-002
0.95675	-4.6085835E-002
0.95825	-5.4489613E-002
0.95975	-6.2058449E-002
0.96125	-6.5728664E-002
0.96275	-6.8128824E-002
0.96425	-6.6787958E-002
0.96575	-6.1584234E-002
0.96725	-4.9784899E-002
0.96875	-3.3891678E-002
0.97025	-1.2056589E-002
0.97175	1.7444134E-002
0.97325	4.7434807E-002
0.97475	7.3115110E-002
0.97625	8.5879087E-002
0.97775	9.0032816E-002
0.97925	8.3378077E-002
0.98075	7.6132298E-002
0.98225	6.0729265E-002
0.98375	4.3758869E-002
0.98525	2.9115677E-002
0.98675	1.6306639E-002
0.98825	6.8807602E-003
0.98975	-9.4649792E-003
0.99125	-1.9049883E-002
0.99275	-2.5540352E-002
0.99425	-3.4266472E-002
0.99575	-4.3909550E-002
0.99725	-5.1732540E-002
0.99875	-5.4740429E-002
1.00025	-5.8347225E-002
1.00175	-5.9282780E-002
1.00325	-5.3335905E-002
1.00475	-4.5206785E-002
1.00625	-3.5039902E-002
1.00775	-1.3176918E-002
1.00925	1.4202118E-002
1.01075	3.9752007E-002
1.01225	6.6450834E-002
1.01375	8.4824324E-002
1.01525	9.9191189E-002
1.01675	9.6442938E-002
1.01825	8.5243225E-002
1.01975	6.9984198E-002
1.02125	4.6550035E-002
1.02275	2.7738094E-002
1.02425	7.9669952E-003
1.02575	-9.7072124E-003
1.02725	-2.4618149E-002
1.02875	-3.7899256E-002
1.03025	-5.1313162E-002
1.03175	-6.1131954E-002
1.03325	-7.0623875E-002
1.03475	-7.7842236E-002
1.03625	-8.5036278E-002
1.03775	-9.2594862E-002
1.03925	-9.1084957E-002
1.04075	-9.3752623E-002
1.04225	-8.6841345E-002
1.04375	-7.6644897E-002
1.04525	-5.8743954E-002
1.04675	-2.6446581E-002
1.04825	5.4914951E-003
1.04975	5.5490732E-002
1.05125	8.6188316E-002
1.05275	1.1075974E-001
1.05425	1.2762332E-001
1.05575	1.2652278E-001
1.05725	1.1728454E-001
1.05875	9.6716166E-002
1.06025	7.6208353E-002
1.06175	5.1309824E-002
1.06325	2.5640249E-002
1.06475	-1.7819405E-003
1.06625	-2.2563696E-002
1.06775	-4.2105675E-002
1.06925	-5.7794333E-002
1.07075	-6.6858292E-002
1.07225	-7.6969147E-002
1.07375	-8.4642172E-002
1.07525	-9.0153933E-002
1.07675	-9.4868422E-002
1.07825	-9.4433308E-002
1.07975	-9.4869137E-002
1.08125	-8.4518194E-002
1.08275	-6.5516949E-002
1.08425	-4.1947842E-002
1.08575	-9.6495152E-003
1.08725	3.5239458E-002
1.08875	7.9577684E-002
1.09025	1.1692882E-001
1.09175	1.3697743E-001
1.09325	1.4668298E-001
1.09475	1.4819360E-001
1.09625	1.3115954E-001
1.09775	1.1070657E-001
1.09925	8.6776018E-002
1.10075	6.5076828E-002
1.10225	4.2983055E-002
1.10375	1.7582655E-002
1.10525	-8.9936256E-003
1.10675	-3.3827066E-002
1.10825	-5.3555965E-002
1.10975	-7.0963383E-002
1.11125	-8.9714766E-002
1.11275	-1.0768795E-001
1.11425	-1.1698031E-001
1.11575	-1.2058735E-001
1.11725	-1.2762713E-001
1.11875	-1.2669349E-001
1.12025	-1.2264180E-001
1.12175	-9.9684000E-002
1.12325	-6.6009045E-002
1.12475	-2.9088259E-002
1.12625	2.1887064E-002
1.12775	7.4140072E-002
1.12925	1.2609482E-001
1.13075	1.5457773E-001
1.13225	1.7195082E-001
1.13375	1.7192698E-001
1.13525	1.6015434E-001
1.13675	1.3780832E-001
1.13825	1.1465549E-001
1.13975	8.7071896E-002
1.14125	5.7035446E-002
1.14275	3.3098221E-002
1.14425	8.2221031E-003
1.14575	-1.8482685E-002
1.14725	-4.7887564E-002
1.14875	-6.1135292E-002
1.15025	-8.3086252E-002
1.15175	-9.9177122E-002
1.15325	-1.1855984E-001
1.15475	-1.2384510E-001
1.15625	-1.2361145E-001
1.15775	-1.3106012E-001
1.15925	-1.1454892E-001
1.16075	-1.0331416E-001
1.16225	-6.7229748E-002
1.16375	-2.2834778E-002
1.16525	2.4069309E-002
1.16675	7.5338602E-002
1.16825	1.3323236E-001
1.16975	1.7136860E-001
1.17125	1.9162130E-001
1.17275	1.9618750E-001
1.17425	1.8981576E-001
1.17575	1.6904235E-001
1.17725	1.4017582E-001
1.17875	1.2083745E-001
1.18025	8.8110209E-002
1.18175	5.8355808E-002
1.18325	3.1588316E-002
1.18475	1.0541677E-002
1.18625	-9.8233223E-003
1.18775	-4.9931765E-002
1.18925	-6.8619490E-002
1.19075	-9.0512037E-002
1.19225	-1.1385560E-001
1.19375	-1.2860060E-001
1.19525	-1.4715767E-001
1.19675	-1.3184690E-001
1.19825	-1.1866260E-001
1.19975	-9.7257376E-002
1.20125	-6.2820911E-002
1.20275	-2.1989107E-002
1.20425	3.6176920E-002
1.20575	9.4860315E-002
1.20725	1.4076996E-001
1.20875	1.8846512E-001
1.21025	2.0242739E-001
1.21175	2.1415520E-001
1.21325	2.0437860E-001
1.21475	1.8923450E-001
1.21625	1.7086172E-001
1.21775	1.4279485E-001
1.21925	1.2974930E-001
1.22075	9.2147827E-002
1.22225	6.8286896E-002
1.22375	3.3340693E-002
1.22525	4.6937466E-003
1.22675	-2.5728941E-002
1.22825	-5.8315516E-002
1.22975	-7.2499990E-002
1.23125	-1.0503173E-001
1.23275	-1.2963510E-001
1.23425	-1.5747213E-001
1.23575	-1.6463327E-001
1.23725	-1.6782331E-001
1.23875	-1.6571641E-001
1.24025	-1.1791492E-001
1.24175	-5.6862593E-002
1.24325	1.8647671E-002
1.24475	8.5456848E-002
1.24625	1.3927627E-001
1.24775	1.9215584E-001
1.24925	2.1326399E-001
1.25075	2.2059917E-001
1.25225	2.2431207E-001
1.25375	2.0562363E-001
1.25525	1.8060565E-001
1.25675	1.5212035E-001
1.25825	1.3075566E-001
1.25975	1.0531592E-001
1.26125	7.0006132E-002
1.26275	4.9519539E-002
1.26425	2.6875496E-002
1.26575	-4.6057701E-003
1.26725	-3.2297611E-002
1.26875	-5.3927183E-002
1.27025	-7.5155020E-002
1.27175	-1.1268544E-001
1.27325	-1.3050485E-001
1.27475	-1.4002728E-001
1.27625	-1.4688277E-001
1.27775	-1.4505243E-001
1.27925	-1.3793015E-001
1.28075	-7.6939821E-002
1.28225	-6.4311028E-003
1.28375	5.3037167E-002
1.28525	1.1202407E-001
1.28675	1.6297960E-001
1.28825	1.9529390E-001
1.28975	2.0922923E-001
1.29125	2.0734262E-001
1.29275	1.9939852E-001
1.29425	1.7966175E-001
1.29575	1.4874053E-001
1.29725	1.2549114E-001
1.29875	1.0222149E-001
1.30025	7.3403835E-002
1.30175	5.1580191E-002
1.30325	2.1269321E-002
1.30475	8.2588196E-004
1.30625	-2.3666382E-002
1.30775	-4.5646429E-002
1.30925	-7.6656818E-002
1.31075	-1.0353899E-001
1.31225	-1.1307812E-001
1.31375	-1.3072276E-001
1.31525	-1.3545227E-001
1.31675	-1.4236784E-001
1.31825	-1.1495686E-001
1.31975	-8.4191322E-002
1.32125	-3.9271593E-002
1.32275	2.2826910E-002
1.32425	7.7488184E-002
1.32575	1.3653755E-001
1.32725	1.8597770E-001
1.32875	2.1505594E-001
1.33025	2.1775389E-001
1.33175	2.1040440E-001
1.33325	2.0755816E-001
1.33475	1.7765093E-001
